CHR,START,STOP,ENTREZ
chr20,3767578,3786762,994
chr20,61472467,61493115,10732
chr20,61509090,61569304,11083
chr20,44994688,45061704,63916
chr20,61569471,61576996,54994
chr20,61584052,61599949,63910
chr20,3801178,3805949,55317
chr20,61637331,61638387,128408
chr20,61826781,61847586,54915
chr20,57556263,57570188,51497
chr20,61867235,61871859,79444
chr20,3827487,3849280,57506
chr20,61872136,61904046,128414
chr20,61904137,61921142,55738
chr20,45129701,45142198,55713
chr20,61924538,61966203,57642
chr20,3869486,3907605,80025
chr20,45169585,45179213,128506
chr20,45186463,45304714,64849
chr20,61975420,62009753,1137
chr20,4101627,4168394,54498
chr20,62037542,62103993,3785
chr20,4201329,4229721,146
chr20,4666882,4682236,5621
chr20,4702556,4709106,23627
chr20,4760669,4804291,9770
chr20,62119366,62130505,1917
chr20,62152077,62153559,79144
chr20,62159778,62168723,5753
chr20,45313004,45318418,112858
chr20,45338126,45364965,81031
chr20,62172163,62178857,6725
chr20,4833002,4990939,9962
chr20,45523263,45817492,2139
chr20,62184373,62188061,79025
chr20,5080486,5093749,29058
chr20,62189439,62205592,85441
chr20,62218955,62258394,26205
chr20,5095599,5107272,5111
chr20,62271061,62284780,50861
chr22,25575276,25575521,50861
chr20,62289163,62328416,51750
chr20,5107432,5178533,8760
chr20,5282317,5297378,128674
chr20,5525085,5591672,56261
chr20,45837859,45985567,23613
chr20,62328021,62330037,8771
chr20,62329996,62339377,10139
chr20,62338817,62367494,84619
chr20,62340216,62370456,54923
chr20,62366815,62370456,54923
chr20,62371214,62374858,56731
chr20,5731039,5844558,149840
chr20,62375019,62462597,140685
chr20,5892076,5906007,1114
chr20,62492566,62494341,140701
chr20,5917881,5931182,51605
chr20,62496596,62522898,7165
chr20,5931298,5975852,84515
chr20,62526518,62567384,80331
chr20,62571186,62587769,54963
chr20,62588055,62680113,57473
chr20,62605466,62611361,140700
chr20,62612488,62664453,24148
chr20,5986736,6020699,54675
chr20,6021424,6034695,164312
chr20,46130601,46285621,8202
chr20,62679076,62680994,54345
chr20,6055492,6104191,55612
chr20,62681189,62703700,6919
chr20,6748311,6760927,650
chr20,62704534,62711323,10287
chr20,62711526,62731996,4987
chr20,62714733,62715712,198437
chr20,62737173,62738524,2832
chr20,62783144,62873604,4661
chr20,62887094,62926855,55251
chr20,7863628,7921121,54363
chr20,7957995,8000476,56255
chr20,67891,77735,245938
chr20,46285092,46415360,55959
chr20,123010,126392,81623
chr20,138111,139804,140850
chr20,168494,170322,245939
chr20,207899,210527,140881
chr20,238377,241737,400830
chr20,8112824,8949003,23236
chr20,251504,271390,140680
chr20,277737,280965,85364
chr20,306207,310865,6666
chr20,327426,340304,80023
chr20,361261,378203,57761
chr20,9049410,9461889,5332
chr20,388142,411610,10616
chr20,416124,443197,128637
chr20,47240790,47444420,57580
chr20,459116,524465,1457
chr20,9495005,9511171,24141
chr20,47538427,47653230,10564
chr20,9518036,9819689,57144
chr20,9966774,10037410,63926
chr20,10199478,10288066,6616
chr20,47662849,47713489,1434
chr20,10381657,10414870,8195
chr20,10415951,10617477,128710
chr20,10618332,10654694,182
chr20,47729878,47804904,6780
chr20,11871371,11907257,22903
chr20,584441,591042,6939
chr20,627259,634014,140809
chr20,642240,656823,85508
chr20,740724,749131,113278
chr20,814358,838106,83541
chr20,853296,896977,51378
chr20,939095,982907,343637
chr20,1093906,1160596,9491
chr20,1161205,1166059,55321
chr20,1184098,1188918,400831
chr20,1206700,1277065,642636
chr20,12989627,13147411,55304
chr20,1246960,1289972,9751
chr20,13202418,13281298,140862
chr20,13246709,13619587,55617
chr20,47835884,47860614,55661
chr20,13694969,13765532,51575
chr20,1290619,1309883,27111
chr20,1349622,1373806,2280
chr20,13765596,13799067,79133
chr20,47854483,47894963,57169
chr20,1422807,1454487,55968
chr20,47980414,48099184,3745
chr20,48120411,48184683,5740
chr20,13829893,13977089,80343
chr20,48249482,48330415,9334
chr20,48429250,48508779,23315
chr20,13976015,16033842,140733
chr20,48519928,48532080,9825
chr20,14303634,14318262,23767
chr20,48552948,48570429,55905
chr20,16252749,16554078,55614
chr20,48599536,48605423,6615
chr20,48697661,48770174,7335
chr20,48697661,48732496,7335
chr20,48697663,48770335,7335
chr20,48697661,48732496,7336
chr8,48920960,48977268,7336
chr20,48697663,48770335,387521
chr20,1451386,1472233,284759
chr20,1514897,1539489,128646
chr20,48807376,48809212,1051
chr20,49126891,49201299,5770
chr20,1544167,1600707,10326
chr20,1609798,1638425,55423
chr20,49202645,49308065,140876
chr20,16710606,16722421,6629
chr20,1875154,1920543,140885
chr20,49348081,49373332,84612
chr20,1959403,1974732,5173
chr20,49411431,49493714,55653
chr20,2082257,2157684,140901
chr20,2276647,2321724,7053
chr20,16729003,16750707,56914
chr20,49505585,49547958,23394
chr20,2361554,2413399,343641
chr20,2442280,2451499,6628
chr20,49551404,49575092,8813
chr20,17206752,17465223,5126
chr20,17474550,17549865,631
chr20,49575363,49577820,27304
chr20,49620193,49639666,3755
chr20,17550508,17590564,11034
chr20,2462463,2505348,79175
chr20,50003494,50179370,4773
chr20,2517253,2622430,117532
chr20,17594323,17662940,6238
chr20,2632791,2639039,10528
chr20,50213053,50385173,10079
chr20,50400581,50419059,57167
chr20,50668202,50820847,55734
chr20,51588946,52111869,128553
chr20,52183604,52226446,7764
chr20,52553316,52687304,8537
chr20,17674317,17716516,140836
chr20,17922241,17949623,27131
chr20,52769988,52790512,1591
chr20,52824386,52844591,5203
chr20,53092136,53267710,55816
chr20,54572496,54580528,140689
chr20,54823788,54824871,4159
chr20,17937623,18039832,58495
chr20,54933971,54943719,116151
chr20,17949556,17971765,92667
chr20,18118517,18123813,100303755
chr20,18118762,18169031,100303755
chr20,18118762,18169031,57325
chr20,54944445,54967393,6790
chr20,18269121,18297640,7692
chr20,18364011,18447925,55184
chr20,18447771,18465287,10621
chr20,18467184,18477887,10741
chr20,18488137,18542059,10483
chr20,18568537,18744561,92675
chr20,18794370,18795033,140856
chr20,19193290,19703581,57419
chr20,19867165,19983101,54453
chr20,19997760,20014299,51126
chr20,20015012,20036690,51340
chr20,20033158,20341346,26074
chr20,20348765,20351590,3642
chr20,20370196,20693131,57186
chr20,21283942,21370463,22803
chr20,21376005,21378666,644524
chr20,21491648,21494664,4821
chr20,21686297,21696620,5075
chr20,22561643,22566093,3170
chr20,23016057,23017314,6754
chr20,23026270,23030378,7056
chr20,23059986,23066977,22918
chr20,23331373,23335414,29107
chr20,23342787,23353700,64412
chr20,23355159,23402125,63908
chr20,23420322,23425567,128817
chr20,23431040,23433494,140880
chr20,23471738,23476655,10047
chr20,23545369,23549386,128821
chr20,23583047,23586513,128822
chr20,23608534,23619110,1471
chr20,23666277,23669677,1472
chr20,23728190,23731905,1469
chr20,23804406,23807368,1470
chr20,23856572,23860387,1473
chr20,23965690,23969416,92086
chr22,24979718,25024972,92086
chr20,24449835,24647252,79953
chr20,24929866,24940564,8530
chr20,24943561,24973615,57136
chr20,24986868,25039616,84532
chr20,25051521,25062996,30813
chr20,25228705,25278650,5834
chr20,25275379,25371619,26090
chr20,25388363,25433264,9837
chr20,25433341,25566153,22981
chr20,25593571,25604811,140838
chr20,25654851,25677477,26152
chr20,29845467,29847435,245929
chr20,29891015,29896388,245930
chr20,29956421,29961726,117285
chr20,29964967,29978406,245932
chr20,29992648,30000641,245934
chr20,30028322,30038060,245936
chr20,30053309,30064560,245937
chr20,30063096,30072708,28954
chr20,30102231,30157370,81502
chr20,30193086,30194318,3397
chr20,30225691,30232809,84701
chr20,30252255,30311792,598
chr20,30327074,30389608,22974
chr20,30407111,30422492,85366
chr20,30432103,30433420,2307
chr20,30435440,30458550,128853
chr20,30458505,30532764,164395
chr20,30532758,30539895,81572
chr20,30555805,30591190,343702
chr20,30598245,30619984,140706
chr20,30639991,30689659,3055
chr20,30697309,30755061,9777
chr20,30780306,30795594,5326
chr20,30795683,30826470,23509
chr20,30865467,30922814,9371
chr20,30946155,31027122,171023
chr20,31030862,31172876,140688
chr20,31290493,31331803,149951
chr20,31350191,31397162,1789
chr20,31407699,31438211,22919
chr20,31446729,31549006,388795
chr20,31571579,31592239,140732
chr20,31595406,31611515,80341
chr20,31619454,31631853,128859
chr20,31643230,31661434,359710
chr20,31667450,31699557,149954
chr20,31749574,31769218,140683
chr20,31805116,31815564,128861
chr20,31823801,31831115,51297
chr20,31861286,31897684,92747
chr20,31946645,31989367,51654
chr20,31995761,32031698,6640
chr20,32077881,32237842,9139
chr20,32244893,32262269,63941
chr20,32250090,32253425,128864
chr20,32254304,32256331,170487
chr20,32263489,32274210,1869
chr20,32294512,32308125,11264
chr20,32319463,32380075,84905
chr20,32399110,32442172,128866
chr20,32581452,32696114,22913
chr20,32676104,32700138,8894
chr20,32782375,32857150,434
chr20,32868074,32899608,191
chr20,32951041,33099198,83737
chr20,33104214,33128762,83658
chr20,33134658,33148149,84557
chr20,33148346,33264910,128869
chr20,33284722,33413452,23054
chr20,33292094,33301243,58476
chr20,33432523,33460663,2686
chr20,33459949,33515769,55902
chr20,33516236,33543620,2937
chr20,33563206,33590240,57644
chr20,33590207,33680674,26133
chr20,33703167,33865928,55741
chr20,33759876,33765165,10544
chr20,33814457,33864801,10893
chr20,33866714,33872788,3692
chr20,33873534,33880204,128876
chr20,33890369,33999944,55245
chr20,34021145,34042568,8200
chr20,34042985,34099804,11190
chr20,34129770,34145405,51614
chr20,34203814,34208971,6676
chr20,34213953,34252878,8904
chr20,34236847,34252878,10137
chr20,34255977,34287281,9054
chr20,34287194,34288906,140823
chr20,34291531,34330234,9584
chr20,34359896,34538303,51230
chr20,34541539,34547394,51282
chr20,34556512,34618622,140894
chr20,34679426,34820721,2036
chr20,34824381,34858840,25980
chr20,34894258,35157040,22839
chr20,35169887,35178228,10398
chr20,35201891,35222353,60436
chr20,35234137,35240960,55969
chr20,35240721,35274619,84174
chr20,35280169,35374481,57446
chr20,35380194,35402221,79980
chr20,35405845,35492089,140710
chr20,35504524,35522638,140711
chr20,35518632,35580246,25939
chr20,35624752,35724398,5933
chr20,35729629,35807991,140699
chr20,35806813,35870022,6185
chr20,35879489,35890238,2691
chr20,35918041,35945663,63905
chr20,35973088,36034453,6714
chr20,36120874,36156333,10904
chr20,36149617,36152092,4826
chr20,36322408,36500531,56259
chr20,36531499,36573752,128434
chr20,36611409,36661870,9675
chr20,36661948,36720768,58490
chr20,36756863,36794980,7052
chr20,36838890,36889174,85449
chr20,36888551,36965907,671
chr20,36974759,37005665,3929
chr20,37101459,37207504,57148
chr20,37209838,37217106,149685
chr20,37230577,37279678,343578
chr20,37353105,37358015,140679
chr20,37377085,37400834,79913
chr20,37434348,37551667,26051
chr20,37554955,37581703,81610
chr20,37590942,37668366,60625
chr20,39314488,39317880,9935
chr20,39657458,39753127,7150
chr20,39765600,39811629,5335
chr20,39807088,39946312,23051
chr20,39969560,39989222,64900
chr20,39988606,39995467,90187
chr20,40030741,40247133,84181
chr20,40701392,41818610,11122
chr20,42086568,42092245,6431
chr20,42136320,42179590,26013
chr20,42187608,42216877,10110
chr20,42219571,42275936,51098
chr20,42295754,42345136,4605
chr20,42354804,42355638,149699
chr20,42543504,42698256,84969
chr20,42740335,42816218,57158
chr20,42825136,42839431,51526
chr20,42875887,42909013,78997
chr20,42931478,42939809,128486
chr20,42965626,42979875,140902
chr20,42984340,43061485,3172
chr20,43104526,43123244,79183
chr20,43124862,43150750,10955
chr20,43160426,43252888,11142
chr20,43248163,43280874,100
chr20,43343485,43357150,8839
chr20,43374421,43379675,60598
chr20,43380449,43438979,140730
chr20,43514317,43537173,7529
chr20,43538703,43587676,80336
chr20,43570771,43589127,10953
chr20,43595115,43708600,6789
chr20,43720951,43729753,3787
chr20,43738093,43743813,149708
chr20,43752066,43753106,128488
chr20,43803517,43805185,5266
chr20,43835638,43838413,6406
chr20,43849941,43853099,6407
chr20,43880880,43883205,6590
chr20,43922085,43937169,8785
chr20,43935491,43945803,11317
chr20,43953928,43977064,6385
chr20,43990577,44005438,90196
chr20,43991840,44039250,90196
chr20,44002526,44036529,27296
chr20,44034697,44039250,55861
chr20,44044717,44054884,51604
chr20,44098346,44110172,10406
chr20,44141101,44144264,10816
chr20,44162835,44168134,140870
chr20,44165625,44176391,57119
chr21,10906201,11029719,7179
chr21,15481134,15583166,149998
chr21,15588451,15600693,54033
chr21,15743436,15755805,6782
chr21,15857549,15955723,64092
chr21,16333556,16437321,8204
chr21,17102344,17252377,29761
chr21,18884700,18965897,1525
chr21,18965971,18985265,10950
chr21,19161284,19191703,54149
chr21,19273580,19639690,140578
chr21,19641433,19858197,5651
chr21,22370633,22915650,4685
chr21,30723955,30734215,571
chr21,30566392,31003071,571
chr21,26957968,26979829,54148
chr21,27011584,27089874,58494
chr21,27088815,27107984,522
chr21,27106881,27144771,2551
chr21,27252861,27543446,351
chr21,27838528,27945603,116159
chr21,28208066,28217728,9510
chr21,28290231,28338832,11096
chr21,30300466,30365270,26046
chr21,30376705,30391699,10069
chr21,30428126,30446118,10694
chr21,30449792,30548210,56911
chr21,30909254,31312351,2897
chr21,31538241,31538971,26285
chr21,31586324,31588391,9073
chr21,31653629,31655276,643803
chr21,31661463,31661832,100131902
chr21,31691452,31692607,388818
chr21,31709331,31710012,643812
chr21,31720717,31720924,337963
chr21,31743709,31744557,337959
chr21,31768392,31769136,140258
chr21,31797583,31798286,337960
chr21,31802572,31803216,284827
chr21,31812597,31813070,254950
chr21,31852018,31852663,337882
chr21,31859362,31859755,337969
chr21,31863782,31864275,337970
chr21,31869142,31869451,337971
chr21,31873975,31874435,337972
chr21,31913854,31914183,337973
chr21,31933194,31933633,337974
chr21,31962424,31962716,100288287
chr21,31964759,31965394,337968
chr21,31970909,31971219,337967
chr21,31973414,31973612,337979
chr21,31985750,31986249,337966
chr21,31988750,31989003,337975
chr21,32007555,32007938,337976
chr21,32015183,32015455,337985
chr21,32090843,32091095,100288323
chr21,32119112,32119551,337978
chr21,32127439,32127746,337977
chr21,32410478,32410795,728299
chr21,32490734,32932290,7074
chr21,33031935,33041244,6647
chr21,33043346,33104388,57466
chr21,33245628,33416946,30811
chr21,33640530,33651380,54069
chr21,33664124,33687095,56246
chr21,33683329,33765335,9875
chr21,33784314,33887707,59271
chr21,33948862,33959683,140290
chr21,33964389,33985176,56683
chr21,34001069,34100359,8867
chr21,34106210,34144169,94104
chr21,34162985,34186053,56245
chr21,34398153,34401504,10215
chr21,34442450,34444726,116448
chr21,34602206,34637980,3455
chr21,34638663,34669539,3588
chr21,34696734,34732168,3454
chr21,34775202,34851655,3460
chr21,34804792,34852318,757
chr21,34860497,34864027,54943
chr21,34876238,34915797,2618
chr21,34914924,34949812,6651
chr21,34931848,34961014,29980
chr21,34961647,35016232,9946
chr21,35014706,35272165,6453
chr21,35275757,35288284,539
chr21,35445524,35515334,64968
chr21,35445870,35478561,6526
chr21,35445870,35478559,6526
chr21,35736323,35743688,9992
chr21,35747779,35780164,54065
chr21,35772615,35773370,101928147
chr21,35791013,35796264,3753
chr21,35818988,35884573,3753
chr21,35885440,35987441,1827
chr21,36041688,36090525,54102
chr21,36160098,37376965,861
chr21,37406839,37451687,54093
chr21,37442239,37445464,873
chr21,37507210,37518864,874
chr21,37529080,37666572,9980
chr21,37692487,37758446,23515
chr21,37757676,37791313,8208
chr21,37832919,37948867,23562
chr21,38071433,38122218,6493
chr21,38123189,38362536,3141
chr21,38378450,38391959,53820
chr21,38431470,38445470,51227
chr21,38445526,38575413,7267
chr21,38595721,38640262,10311
chr21,38738092,38889753,1859
chr21,38979678,39288749,3763
chr21,39529128,39679279,3772
chr21,39751949,40033704,2078
chr21,40177231,40196879,2114
chr21,40546695,40555777,8624
chr21,40556102,40693485,54014
chr21,40714241,40721573,3150
chr21,40752170,40800454,7485
chr21,40777770,40817731,150082
chr21,40817781,40887433,6450
chr21,40928369,41045064,10317
chr21,41117334,41174023,150084
chr21,41239243,41301322,5121
chr21,41382926,42219065,1826
chr21,42539728,42654445,25825
chr21,42676139,42729358,54097
chr21,42733870,42781317,4600
chr21,42792231,42831141,4599
chr21,43159529,43187266,54101
chr21,43218385,43299591,63977
chr21,43305221,43373999,25966
chr21,43406940,43430496,49854
chr21,43483068,43563563,89766
chr21,43619799,43717354,9619
chr21,43731777,43735761,7033
chr21,43766466,43771237,7032
chr21,43782391,43786703,7031
chr21,43791999,43816955,64699
chr21,43824008,43867791,53347
chr21,43892596,43916464,89765
chr21,43916118,44001550,54020
chr21,44073746,44195619,5152
chr21,44263204,44299678,10785
chr21,44299754,44333414,4731
chr21,44394620,44453691,5316
chr21,44473301,44497053,875
chr21,44513066,44527697,7307
chr21,44589118,44592915,1409
chr21,44834395,44847008,150094
chr21,44949072,45079374,11077
chr21,45079429,45115958,23076
chr21,45138975,45182188,8566
chr21,45192393,45196326,1476
chr21,45209394,45225174,8568
chr21,45285067,45406417,56894
chr21,45432200,45526433,7109
chr21,45527171,45551063,5822
chr21,45553487,45565605,8209
chr21,45642874,45660849,23308
chr21,45666222,45682099,29947
chr21,45705721,45718531,326
chr21,45719934,45747259,5211
chr21,45748827,45759285,755
chr21,45770046,45862964,7226
chr21,45875369,45878739,81543
