ENSGID,ENTREZ,CHR,START,END,EXON_LENGTH,GENESIZE,EXON_RATIO
ENSG00000141968,7409,19,6772725,6857377,3015,84653,0.035615985
ENSG00000174837,2015,19,6887577,6940470,3233,52894,0.061122244
ENSG00000237247,284428,19,7030589,7033022,778,2434,0.319638455
ENSG00000205718,653656,19,7037759,7040190,775,2432,0.318667763
ENSG00000230522,729458,19,7049332,7051746,793,2415,0.328364389
ENSG00000230522,125997,19,7049332,7051746,793,2415,0.328364389
ENSG00000182315,653657,19,7056220,7058651,775,2432,0.318667763
ENSG00000130544,79230,19,7069455,7087979,6018,18525,0.3248583
ENSG00000171105,3643,19,7112266,7294045,9316,181780,0.051248762
ENSG00000104880,23370,19,7459999,7537363,6089,77365,0.078704841
ENSG00000104883,92960,19,7541761,7562335,1415,20575,0.068772783
ENSG00000198723,374877,19,7557862,7573336,2036,15475,0.131567044
ENSG00000198816,140467,19,7580178,7585912,2072,5735,0.361290323
ENSG00000090674,57192,19,7587512,7598895,2082,11384,0.182888264
ENSG00000032444,10908,19,7598890,7626650,5530,27761,0.199200317
ENSG00000076826,57662,19,7660788,7683190,4179,22403,0.186537517
ENSG00000076924,56949,19,7684411,7694451,2667,10041,0.265610995
ENSG00000229833,100131801,19,7694623,7696842,903,2220,0.406756757
ENSG00000163793,285126,2,27498289,27504367,2178,6079,0.358282612
ENSG00000136697,84639,2,113825547,113833427,1499,7881,0.190204289
ENSG00000135919,5270,2,224839829,224904036,3721,64208,0.05795228
ENSG00000144026,84874,2,95813075,95831158,3774,18084,0.208692767
ENSG00000204335,389058,2,171571861,171574588,2033,2728,0.745234604
ENSG00000213639,5500,2,28974506,29025806,5242,51301,0.102181244
ENSG00000204334,285141,2,171640296,171655481,601,15186,0.039575925
ENSG00000082153,9689,2,201675317,201688569,4023,13253,0.303553912
ENSG00000144306,79634,2,175260458,175294303,3666,33846,0.108314129
ENSG00000163064,2019,2,119599747,119605254,2457,5508,0.446078431
ENSG00000138032,5495,2,44395108,44471523,6089,76416,0.079682265
ENSG00000035141,100287852,2,70523107,70529222,2327,6116,0.380477436
ENSG00000035141,84908,2,70523107,70529222,2327,6116,0.380477436
ENSG00000128683,2571,2,171669723,171717661,4683,47939,0.097686643
ENSG00000163806,245711,2,29005383,29073477,2079,68095,0.030530876
ENSG00000071054,9448,2,102313312,102511149,8289,197838,0.041897916
ENSG00000124019,79843,2,225243415,225266802,3541,23388,0.151402429
ENSG00000136689,3557,2,113864791,113891593,2312,26803,0.086259001
ENSG00000143971,54465,2,67624451,67637677,3418,13227,0.258410826
ENSG00000019169,8685,2,119699742,119752236,1972,52495,0.037565482
ENSG00000197223,10438,2,68268262,68338080,2501,69819,0.035821195
ENSG00000138100,57159,2,27505260,27530307,2097,25048,0.083719259
ENSG00000163235,7039,2,70674412,70781325,4797,106914,0.044867838
ENSG00000144395,284992,2,197504278,197628214,4412,123937,0.035598732
ENSG00000163794,7349,2,27530268,27531313,795,1046,0.760038241
ENSG00000171103,55006,2,29072687,29093167,1836,20481,0.08964406
ENSG00000143970,55252,2,25956622,26101385,12942,144764,0.08940068
ENSG00000243667,116143,2,68350068,68384692,3490,34625,0.100794224
ENSG00000143878,388,2,20646835,20649200,2366,2366,1
ENSG00000036257,8452,2,225334867,225450110,7544,115244,0.065461109
ENSG00000118960,64342,2,20760208,20850849,8991,90642,0.099192427
ENSG00000115204,4358,2,27532360,27548547,3200,16188,0.197677292
ENSG00000163328,151556,2,175296966,175351822,6939,54857,0.126492517
ENSG00000153208,10461,2,112656056,112787138,4005,131083,0.030553161
ENSG00000144119,165257,2,119913819,119916465,2043,2647,0.771817151
ENSG00000184731,642273,2,38814,46870,3760,8057,0.466674941
ENSG00000115107,55240,2,119981384,120023228,4713,41845,0.112629944
ENSG00000143869,151449,2,20866424,20873418,4162,6995,0.594996426
ENSG00000162999,142679,2,183943287,183964733,5376,21447,0.250664429
ENSG00000035115,26751,2,217730,266398,7543,48669,0.15498572
ENSG00000118961,60526,2,20883788,21022882,4277,139095,0.030748769
ENSG00000013441,1195,2,201717732,201729422,2426,11691,0.20751005
ENSG00000163811,23160,2,29117509,29171088,3997,53580,0.074598731
ENSG00000163002,129401,2,183982241,184026408,2213,44168,0.050104148
ENSG00000186132,130355,2,120059801,120124404,1289,64604,0.019952325
ENSG00000084731,3797,2,26149471,26205618,5590,56148,0.09955831
ENSG00000075340,119,2,70834750,70995357,11507,160608,0.071646493
ENSG00000169756,100288695,2,109150857,109303702,5512,152846,0.036062442
ENSG00000169756,3987,2,109150857,109303702,5512,152846,0.036062442
ENSG00000138395,65061,2,202655184,202760273,5048,105090,0.048035018
ENSG00000125637,23550,2,113914902,113966973,11347,52072,0.217909817
ENSG00000135905,55619,2,225629807,225907162,7485,277356,0.026986977
ENSG00000155368,1622,2,120124497,120130126,1398,5630,0.248312611
ENSG00000115806,26003,2,171784974,171823639,3277,38666,0.084751461
ENSG00000084733,10890,2,26256976,26360323,3535,103348,0.034204823
ENSG00000155066,150696,2,95940201,95957056,4733,16856,0.280790223
ENSG00000170264,84140,2,62051989,62081278,3852,29290,0.131512462
ENSG00000115946,56902,2,68384976,68403370,2286,18395,0.1242729
ENSG00000115935,7456,2,175424300,175547644,6640,123345,0.053832746
ENSG00000115274,83444,2,74682150,74688011,1276,5862,0.217673149
ENSG00000084674,338,2,21224301,21266945,14828,42645,0.34770782
ENSG00000153214,84910,2,112812800,112876895,5212,64096,0.081315527
ENSG00000170396,91752,2,185463093,185804219,4690,341127,0.013748545
ENSG00000240344,53938,2,201735630,201754026,1791,18397,0.097352829
ENSG00000188738,401024,2,186603355,186698017,23045,94663,0.243442528
ENSG00000119041,9330,2,197627756,197664449,6194,36694,0.168801439
ENSG00000138079,6519,2,44502599,44548633,6532,46035,0.141892039
ENSG00000239779,23559,2,74685456,74688018,1580,2563,0.61646508
ENSG00000118242,55686,2,216809213,216898819,1742,89607,0.019440446
ENSG00000221823,5534,2,68405989,68483369,3363,77381,0.043460281
ENSG00000115207,2976,2,27548716,27579868,4676,31153,0.150097904
ENSG00000198586,9874,2,171847333,172087824,6095,240492,0.025343878
ENSG00000189350,165186,2,29179477,29284239,13270,104763,0.126666858
ENSG00000119865,25927,2,68511303,68547183,3503,35881,0.097628271
ENSG00000153201,5903,2,109335937,109402267,11711,66331,0.176553949
ENSG00000171227,140738,2,120187477,120196096,2131,8620,0.247215777
ENSG00000080293,6344,2,120197419,120282070,1865,84652,0.022031376
ENSG00000157833,150946,2,26395960,26412532,5939,16573,0.358353949
ENSG00000115956,5341,2,68592305,68624585,2869,32281,0.088875809
ENSG00000115484,10575,2,62095224,62115939,2754,20716,0.132940722
ENSG00000115041,30818,2,95963052,96051825,3344,88774,0.037668687
ENSG00000115275,7841,2,74688184,74692537,3072,4354,0.705558107
ENSG00000084754,3030,2,26413504,26467594,3757,54091,0.069457026
ENSG00000179270,388939,2,29283842,29297127,7044,13286,0.530182147
ENSG00000204822,116540,2,74699085,74700449,1162,1365,0.851282051
ENSG00000115425,55825,2,216861052,216947678,1853,86627,0.02139056
ENSG00000143727,52,2,264140,278283,2557,14144,0.180783371
ENSG00000218819,,2,21346789,21366144,6135,19356,0.316955983
ENSG00000119771,114818,2,23608088,23931481,6706,323394,0.020736315
ENSG00000204923,554251,2,68686551,68694390,5666,7840,0.722704082
ENSG00000115295,79745,2,29320571,29412509,5536,91939,0.060213837
ENSG00000003137,56603,2,72356367,72375167,5015,18801,0.266741131
ENSG00000163075,200373,2,120302008,120419827,7887,117820,0.066941097
ENSG00000155760,8324,2,202899310,202903160,3851,3851,1
ENSG00000182329,100652824,2,202937978,203062585,4187,124608,0.033601374
ENSG00000144460,57624,2,226265364,226518734,4832,253371,0.019070849
ENSG00000169047,3667,2,227596033,227664475,9705,68443,0.141796824
ENSG00000144468,84236,2,227700297,227863931,5738,163635,0.035065848
ENSG00000187944,401027,2,197669726,197675000,1669,5275,0.316398104
ENSG00000169621,200558,2,68694693,68858004,3847,163312,0.023556138
ENSG00000065548,55854,2,187350883,187374090,2468,23208,0.10634264
ENSG00000125618,7849,2,113973574,114036527,4140,62954,0.065762303
ENSG00000163449,92691,2,216946589,216967506,3628,20918,0.173439143
ENSG00000197121,80055,2,197697728,197792520,11805,94793,0.124534512
ENSG00000196290,60491,2,201754050,201768655,1987,14606,0.136039984
ENSG00000144036,23233,2,72403113,73053170,9602,650058,0.01477099
ENSG00000079246,7520,2,216972187,217071026,3846,98840,0.038911372
ENSG00000138435,1134,2,175612320,175629200,2807,16881,0.166281618
ENSG00000115042,51011,2,96068469,96082364,5008,13896,0.36039148
ENSG00000169618,10887,2,68870721,68882708,1602,11988,0.133633634
ENSG00000081052,1286,2,227867427,228028829,9895,161403,0.061306172
ENSG00000144152,129804,2,112895962,112945791,2435,49830,0.048866145
ENSG00000116030,7341,2,203070903,203103331,1764,32429,0.054395757
ENSG00000119778,54454,2,23971534,24149984,8983,178451,0.050338748
ENSG00000163219,9938,2,68906733,69053965,4450,147233,0.030224202
ENSG00000115590,7850,2,102608306,102645006,1901,36701,0.051796954
ENSG00000163492,285025,2,179694484,179914813,15235,220330,0.069146281
ENSG00000144015,653192,2,96257766,96265526,1682,7761,0.216724649
ENSG00000144015,129868,2,96257766,96265526,1682,7761,0.216724649
ENSG00000163006,165055,2,109403213,109501933,2886,98721,0.029233902
ENSG00000169031,1285,2,228029281,228179508,8559,150228,0.0569734
ENSG00000174501,,2,96514587,96657541,6547,142955,0.045797629
ENSG00000171094,238,2,29415640,30144432,6593,728793,0.009046464
ENSG00000135637,84865,2,74699113,74710535,3406,11423,0.298170358
ENSG00000138448,3685,2,187454792,187545628,7563,90837,0.083259024
ENSG00000138029,3032,2,26466038,26513336,2678,47299,0.056618533
ENSG00000144161,84524,2,112969102,113012713,5967,43612,0.136820141
ENSG00000055044,51602,2,203130439,203168389,2046,37951,0.053911623
ENSG00000116096,6697,2,73114489,73119287,1480,4799,0.308397583
ENSG00000128656,1123,2,175664091,175870097,3389,206007,0.016450897
ENSG00000187231,91404,2,179966419,180129517,10912,163099,0.06690415
ENSG00000135638,2016,2,73143389,73162020,2612,18632,0.140188922
ENSG00000183733,344018,2,71004442,71017775,722,13334,0.054147293
ENSG00000188177,376940,2,113033171,113097640,11548,64470,0.179122072
ENSG00000152672,165530,2,71035775,71047732,2475,11958,0.20697441
ENSG00000115211,8890,2,27587219,27593353,2156,6135,0.351426243
ENSG00000115942,4999,2,201773696,201828403,4641,54708,0.0848322
ENSG00000144120,80775,2,120436743,120444083,2588,7341,0.352540526
ENSG00000162980,101929356,2,152645498,152685006,5326,39509,0.134804728
ENSG00000162980,26225,2,152645498,152685006,5326,39509,0.134804728
ENSG00000115282,64427,2,74710200,74722013,3685,11814,0.311918063
ENSG00000116031,50489,2,71057347,71062952,1867,5606,0.333036033
ENSG00000173163,150684,2,62115859,62374382,2199,258524,0.00850598
ENSG00000115594,3554,2,102681004,102796334,7083,115331,0.061414537
ENSG00000189292,285016,2,279558,288851,1899,9294,0.204325371
ENSG00000088179,5775,2,120517207,120741394,10618,224188,0.047362035
ENSG00000144583,57574,2,217122588,217236750,4447,114163,0.038953076
ENSG00000065413,91526,2,197831741,198175897,6312,344157,0.018340467
ENSG00000151353,129787,2,667335,677439,2911,10105,0.28807521
ENSG00000138375,50485,2,217277137,217347776,3693,70640,0.052279162
ENSG00000123600,79828,2,172173919,172291312,8667,117394,0.073828305
ENSG00000173960,165324,2,24150155,24227779,6493,77625,0.083645733
ENSG00000155744,285172,2,201838441,201936394,9730,97954,0.09933234
ENSG00000170340,10678,2,62423248,62451866,2861,28619,0.099968552
ENSG00000144040,94097,2,73169165,73302747,4140,133583,0.030991968
ENSG00000136682,644019,2,114195268,114253766,1910,58499,0.032650131
ENSG00000136682,445571,2,114195268,114253766,1910,58499,0.032650131
ENSG00000136682,220869,2,114195268,114253766,1910,58499,0.032650131
ENSG00000136682,150472,2,114195268,114253766,1910,58499,0.032650131
ENSG00000136682,55871,2,114195268,114253766,1910,58499,0.032650131
ENSG00000135960,10913,2,109510927,109605828,4426,94902,0.046637584
ENSG00000173567,165082,2,26531041,26569685,5288,38645,0.136835296
ENSG00000115966,1386,2,175936978,176033110,4980,96133,0.051803231
ENSG00000144331,151126,2,180306709,180726232,4459,419524,0.010628713
ENSG00000144369,165215,2,187558698,187630685,5819,71988,0.080832917
ENSG00000169629,729540,2,113127669,113192065,6295,64397,0.097753001
ENSG00000169629,727851,2,113127669,113192065,6295,64397,0.097753001
ENSG00000169629,84220,2,113127669,113192065,6295,64397,0.097753001
ENSG00000116035,25806,2,71127720,71160576,1147,32857,0.034908847
ENSG00000205639,388931,2,24232951,24286191,2872,53241,0.053943389
ENSG00000115234,9784,2,27593389,27599995,2134,6607,0.322990767
ENSG00000179528,85474,2,74724644,74730443,1836,5800,0.316551724
ENSG00000182389,785,2,152689290,152955593,8692,266304,0.03263939
ENSG00000115289,84759,2,74732170,74735707,1792,3538,0.506500848
ENSG00000115827,80067,2,172290727,172341562,5914,50836,0.116334881
ENSG00000163026,80304,2,24252210,24272445,3847,20236,0.19010674
ENSG00000116039,525,2,71163012,71192536,2231,29525,0.075563082
ENSG00000186889,200728,2,62727356,62739029,1797,11674,0.153931814
ENSG00000204217,659,2,203241659,203432474,11461,190816,0.060063097
ENSG00000186281,150763,2,96687694,96705199,3151,17506,0.17999543
ENSG00000172554,54221,2,946554,1371385,1888,424832,0.00444411
ENSG00000119782,2281,2,24272571,24286551,1078,13981,0.077104642
ENSG00000172985,344558,2,109745804,110262207,5801,516404,0.011233453
ENSG00000115504,23301,2,62900986,63273622,5617,372637,0.015073651
ENSG00000115128,51639,2,24290454,24299313,770,8860,0.086907449
ENSG00000163217,27302,2,69092613,69098649,1584,6037,0.262381978
ENSG00000163012,151112,2,187692562,187713935,2091,21374,0.097829138
ENSG00000163510,57703,2,180809603,180871840,3328,62238,0.053472155
ENSG00000183607,200504,2,69172364,69180102,1653,7739,0.213593488
ENSG00000115297,3196,2,74740590,74744274,2136,3685,0.579647218
ENSG00000144045,165545,2,74745258,74753463,2689,8206,0.327687058
ENSG00000138439,150864,2,203499901,203634480,5773,134580,0.042896418
ENSG00000169605,56287,2,69201705,69208106,814,6402,0.127147766
ENSG00000064989,10203,2,188207856,188313187,5223,105332,0.049586071
ENSG00000168958,56947,2,228189867,228222550,2632,32684,0.080528699
ENSG00000119013,4709,2,201936156,201950473,1103,14318,0.077035899
ENSG00000115524,23451,2,198254508,198299815,8218,45308,0.181380772
ENSG00000186522,151011,2,110300559,110371783,4007,71225,0.056258336
ENSG00000138018,85465,2,26531415,26618759,8212,87345,0.094017975
ENSG00000219626,375190,2,24299396,24392509,1356,93114,0.014562794
ENSG00000115598,8808,2,102803433,102856462,2644,53030,0.049858571
ENSG00000115307,550,2,74753772,74757066,1695,3295,0.514415781
ENSG00000115129,9540,2,24300303,24308731,2107,8429,0.24997034
ENSG00000115602,9173,2,102927962,102968497,5327,40536,0.131414052
ENSG00000003402,8837,2,201980827,202041410,21427,60584,0.353674237
ENSG00000115705,7173,2,1377995,1547483,6489,169489,0.03828567
ENSG00000138078,9581,2,44543420,44589001,7736,45582,0.169716116
ENSG00000135631,26056,2,73300510,73383849,4342,83340,0.052099832
ENSG00000197756,6168,2,217362912,217443903,3891,80992,0.048041782
ENSG00000003436,7035,2,188328957,188430487,4719,101531,0.046478415
ENSG00000119801,51646,2,30369807,30383399,3136,13593,0.230706982
ENSG00000163596,130026,2,203640690,203736708,7026,96019,0.073173018
ENSG00000115109,57669,2,120770581,120936695,8155,166115,0.049092496
ENSG00000168955,79853,2,228226872,228246711,2757,19840,0.138961694
ENSG00000115457,3485,2,217497551,217529159,1841,31609,0.058242906
ENSG00000213626,81606,2,30454397,30546596,3591,92200,0.038947939
ENSG00000173744,3267,2,228336868,228425930,9177,89063,0.103039422
ENSG00000071967,79901,2,172378757,172414643,4644,35887,0.129406192
ENSG00000172954,253558,2,30670092,30867091,7417,197000,0.037649746
ENSG00000144031,79998,2,71205510,71212626,2182,7117,0.306589855
ENSG00000188886,431705,2,96789589,96804175,1296,14587,0.088846233
ENSG00000115461,3488,2,217536828,217560248,6350,23421,0.271124205
ENSG00000157856,92749,2,26624784,26679579,2782,54796,0.050770129
ENSG00000214513,344022,2,73429386,73439641,2749,10256,0.268038222
ENSG00000158050,1844,2,96808905,96811179,1688,2275,0.741978022
ENSG00000118245,7141,2,217724181,217724787,407,607,0.670510708
ENSG00000135632,10322,2,73441350,73454365,2776,13016,0.213275968
ENSG00000176732,375189,2,24338241,24346347,1056,8107,0.130257802
ENSG00000114999,150465,2,113239731,113299316,14269,59586,0.239469003
ENSG00000144043,113419,2,71213068,71222075,3441,9008,0.381993783
ENSG00000223874,,2,217735495,217736362,393,868,0.452764977
ENSG00000084090,56910,2,96850597,96874563,3377,23967,0.140902074
ENSG00000186453,653140,2,24397938,24423718,2161,25781,0.083821419
ENSG00000077380,1781,2,172543919,172604930,3463,61012,0.056759326
ENSG00000115604,8809,2,102927989,103015218,3994,87230,0.045787
ENSG00000042304,56918,2,228474806,228498036,2087,23231,0.089836856
ENSG00000135917,80704,2,228549926,228582728,4122,32803,0.125659238
ENSG00000115009,6364,2,228678558,228682272,834,3715,0.224495289
ENSG00000125630,84172,2,113299492,113334635,5321,35144,0.151405645
ENSG00000144366,51454,2,189156396,189460653,11556,304258,0.037980924
ENSG00000184492,200350,2,114256661,114258728,2068,2068,1
ENSG00000169604,84168,2,69240310,69476459,7302,236150,0.030921025
ENSG00000115507,5013,2,63277192,63284971,2957,7780,0.380077121
ENSG00000123977,164781,2,228735770,228789060,2779,53291,0.052147642
ENSG00000135956,55654,2,96914254,96931732,6367,17479,0.36426569
ENSG00000115145,10254,2,152973315,153032506,5701,59192,0.096313691
ENSG00000079308,7145,2,218664512,218867718,12443,203207,0.061233127
ENSG00000144134,11159,2,114384806,114400973,2371,16168,0.146647699
ENSG00000115155,9381,2,26680071,26781566,7636,101496,0.075234492
ENSG00000163795,130557,2,27600098,27603657,2365,3560,0.664325843
ENSG00000198399,50618,2,24425733,24583583,10359,157851,0.065625178
ENSG00000162949,92291,2,30945637,31043408,2695,97772,0.027564129
ENSG00000115520,80219,2,198318147,198340032,2722,21886,0.124371744
ENSG00000135617,84279,2,73455134,73460366,1083,5233,0.206955857
ENSG00000170035,10477,2,181831975,181941312,2542,109338,0.023249008
ENSG00000198142,65124,2,110371911,110376563,4653,4653,1
ENSG00000144381,3329,2,198351305,198381461,3346,30157,0.110952681
ENSG00000143951,51057,2,63348518,64054977,8502,706460,0.012034652
ENSG00000115607,8807,2,103035149,103069025,2889,33877,0.085279098
ENSG00000015568,729540,2,110550335,110615272,8189,64938,0.1261049
ENSG00000015568,727851,2,110550335,110615272,8189,64938,0.1261049
ENSG00000015568,653489,2,110550335,110615272,8189,64938,0.1261049
ENSG00000015568,285190,2,110550335,110615272,8189,64938,0.1261049
